tag,sentence,,,,,
O,5,,,,,
O,",",,,,,
O,647,,,,,
O,",",,,,,
O,113,,,,,
O,),,,,,
O,Interests,,,,,
O,in,,,,,
O,options,,,,,
O,:,,,,,
O,Nil,,,,,
O,(,,,,,
O,2015,,,,,
O,:,,,,,
O,130,,,,,
O,",",,,,,
O,290,,,,,
O,),,,,,
O,Name,,,,,
O,:,,,,,
O,John,,,,,
O,Stuart,,,,,
O,Ferguson,,,,,
O,Dunlop,,,,,
O,Title,,,,,
O,:,,,,,
O,Former,,,,,
O,Chairman,,,,,
O,(,,,,,
O,retired,,,,,
O,31,,,,,
O,May,,,,,
O,2016,,,,,
O,),,,,,
O,Qualifications,,,,,
O,:,,,,,
O,BE,,,,,
O,(,,,,,
O,Min,,,,,
O,),,,,,
O,",",,,,,
O,MEng,,,,,
O,Sc,,,,,
O,(,,,,,
O,Min,,,,,
O,),,,,,
O,",",,,,,
O,P,,,,,
O,Cert,,,,,
O,Arb.,,,,,
O,",",,,,,
O,FAusIMM,,,,,
O,(,,,,,
O,CP,,,,,
O,),,,,,
O,",",,,,,
O,FIMMM,,,,,
O,",",,,,,
O,MAIME,,,,,
O,",",,,,,
O,MCIMM,,,,,
O,Experience,,,,,
O,and,,,,,
O,expertise,,,,,
O,:,,,,,
O,John,,,,,
O,Dunlop,,,,,
O,is,,,,,
O,a,,,,,
O,consultant,,,,,
O,mining,,,,,
O,engineer,,,,,
O,with,,,,,
O,approximately,,,,,
O,50,,,,,
O,years,,,,,
O,surface,,,,,
O,and,,,,,
O,underground,,,,,
O,mining,,,,,
O,experience,,,,,
O,both,,,,,
O,in,,,,,
O,Australia,,,,,
O,and,,,,,
O,overseas,,,,,
O,spanning,,,,,
O,more,,,,,
O,than,,,,,
O,30,,,,,
O,countries.,,,,,
O,Other,,,,,
O,current,,,,,
O,directorships,,,,,
O,:,,,,,
O,John,,,,,
O,is,,,,,
O,chairman,,,,,
O,of,,,,,
O,Alkane,,,,,
O,Resources,,,,,
O,Ltd,,,,,
O,(,,,,,
O,appointed,,,,,
O,4,,,,,
O,July,,,,,
O,2006,,,,,
O,),,,,,
O,and,,,,,
O,Tully,,,,,
O,Sugar,,,,,
O,Limited,,,,,
O,(,,,,,
O,appointed,,,,,
O,March,,,,,
O,2013,,,,,
O,),,,,,
O,.,,,,,
O,Former,,,,,
O,directorships,,,,,
O,(,,,,,
O,last,,,,,
O,3,,,,,
O,years,,,,,
O,),,,,,
O,:,,,,,
O,Copper,,,,,
O,Strike,,,,,
O,Limited,,,,,
O,(,,,,,
O,non-executive,,,,,
O,Director,,,,,
O,from,,,,,
O,9,,,,,
O,November,,,,,
O,2009,,,,,
O,to,,,,,
O,28,,,,,
O,May,,,,,
O,2014,,,,,
O,),,,,,
O,.,,,,,
O,Interests,,,,,
O,in,,,,,
O,shares,,,,,
O,:,,,,,
O,6,,,,,
O,",",,,,,
O,715,,,,,
O,",",,,,,
O,938,,,,,
O,(,,,,,
O,2015,,,,,
O,:,,,,,
O,6,,,,,
O,",",,,,,
O,715,,,,,
O,",",,,,,
O,938,,,,,
O,),,,,,
O,Interests,,,,,
O,in,,,,,
O,options,,,,,
O,:,,,,,
O,Nil,,,,,
O,(,,,,,
O,2015,,,,,
O,:,,,,,
O,Nil,,,,,
O,),,,,,
O,'Other,,,,,
O,current,,,,,
O,directorships',,,,,
O,quoted,,,,,
O,above,,,,,
O,are,,,,,
O,current,,,,,
O,directorships,,,,,
O,for,,,,,
O,listed,,,,,
O,entities,,,,,
O,only,,,,,
O,and,,,,,
O,excludes,,,,,
O,directorships,,,,,
O,in,,,,,
O,all,,,,,
O,other,,,,,
O,types,,,,,
O,of,,,,,
O,entities,,,,,
O,",",,,,,
O,unless,,,,,
O,otherwise,,,,,
O,stated.,,,,,
O,'Former,,,,,
O,directorships,,,,,
O,(,,,,,
O,in,,,,,
O,the,,,,,
O,last,,,,,
O,3,,,,,
O,years,,,,,
O,),,,,,
O,',,,,,
O,quoted,,,,,
O,above,,,,,
O,are,,,,,
O,directorships,,,,,
O,held,,,,,
O,in,,,,,
O,the,,,,,
O,last,,,,,
O,3,,,,,
O,years,,,,,
O,for,,,,,
O,listed,,,,,
O,entities,,,,,
O,only,,,,,
O,and,,,,,
O,excludes,,,,,
O,directorships,,,,,
O,in,,,,,
O,all,,,,,
O,other,,,,,
O,types,,,,,
O,of,,,,,
O,entities,,,,,
O,",",,,,,
O,unless,,,,,
O,otherwise,,,,,
O,stated.,,,,,
O,10,,,,,
O,ALLIANCE,,,,,
O,RESOURCES,,,,,
O,LIMITEDDirectors',,,,,
O,report,,,,,
O,Company,,,,,
O,secretary,,,,,
O,Robert,,,,,
O,Tolliday,,,,,
O,is,,,,,
O,a,,,,,
O,Chartered,,,,,
O,Accountant,,,,,
O,with,,,,,
O,over,,,,,
O,28,,,,,
O,years,,,,,
O,experience,,,,,
O,in,,,,,
O,business,,,,,
O,including,,,,,
O,accounting,,,,,
O,",",,,,,
O,audit,,,,,
O,",",,,,,
O,corporate,,,,,
O,finance,,,,,
O,",",,,,,
O,corporate,,,,,
O,recovery,,,,,
O,",",,,,,
O,treasury,,,,,
O,",",,,,,
O,HR,,,,,
O,",",,,,,
O,office,,,,,
O,management,,,,,
O,and,,,,,
O,company,,,,,
O,secretarial.,,,,,
O,Robert,,,,,
O,has,,,,,
O,worked,,,,,
O,for,,,,,
O,Gandel,,,,,
O,Metals,,,,,
O,Pty,,,,,
O,Ltd,,,,,
O,for,,,,,
O,the,,,,,
O,past,,,,,
O,4,,,,,
O,years,,,,,
O,providing,,,,,
O,CFO,,,,,
O,&,,,,,
O,Company,,,,,
O,Secretarial,,,,,
O,Services,,,,,
O,to,,,,,
O,a,,,,,
O,number,,,,,
O,of,,,,,
O,listed,,,,,
O,Mining,,,,,
O,entities,,,,,
O,under,,,,,
O,a,,,,,
O,management,,,,,
O,services,,,,,
O,agreement.,,,,,
O,Prior,,,,,
O,to,,,,,
O,this,,,,,
O,Robert,,,,,
O,worked,,,,,
O,for,,,,,
O,more,,,,,
O,than,,,,,
O,10,,,,,
O,years,,,,,
O,as,,,,,
O,the,,,,,
O,Company,,,,,
O,Secretary,,,,,
O,and,,,,,
O,General,,,,,
O,Manager,,,,,
O,Finance,,,,,
O,&,,,,,
O,Admin,,,,,
O,for,,,,,
O,the,,,,,
O,Professional,,,,,
O,Golfers,,,,,
O,Association,,,,,
O,of,,,,,
O,Australia,,,,,
O,Ltd,,,,,
O,(,,,,,
O,PGA,,,,,
O,),,,,,
O,",",,,,,
O,and,,,,,
O,before,,,,,
O,that,,,,,
O,Robert,,,,,
O,was,,,,,
O,a,,,,,
O,Senior,,,,,
O,Manager,,,,,
O,and,,,,,
O,spent,,,,,
O,over,,,,,
O,13,,,,,
O,years,,,,,
O,working,,,,,
O,for,,,,,
O,Chartered,,,,,
O,Accounting,,,,,
O,practices,,,,,
O,KPMG,,,,,
O,and,,,,,
O,Pitcher,,,,,
O,Partners,,,,,
O,in,,,,,
O,both,,,,,
O,Australia,,,,,
O,and,,,,,
O,the,,,,,
O,UK,,,,,
O,",",,,,,
O,participating,,,,,
O,in,,,,,
O,the,,,,,
O,corporate,,,,,
O,recovery,,,,,
O,and,,,,,
O,reconstruction,,,,,
O,",",,,,,
O,plus,,,,,
O,audit,,,,,
O,and,,,,,
O,accounting,,,,,
O,divisions,,,,,
O,",",,,,,
O,during,,,,,
O,which,,,,,
O,time,,,,,
O,Robert,,,,,
O,gained,,,,,
O,extensive,,,,,
O,experience,,,,,
O,in,,,,,
O,a,,,,,
O,wide,,,,,
O,and,,,,,
O,varied,,,,,
O,cross,,,,,
O,section,,,,,
O,of,,,,,
O,industry,,,,,
O,sectors,,,,,
O,and,,,,,
O,companies.,,,,,
O,Robert,,,,,
O,is,,,,,
O,also,,,,,
O,a,,,,,
O,former,,,,,
O,director,,,,,
O,and,,,,,
O,Company,,,,,
O,Secretary,,,,,
O,of,,,,,
O,Octagonal,,,,,
O,Resources,,,,,
O,Ltd.,,,,,
O,Meetings,,,,,
O,of,,,,,
O,directors,,,,,
O,The,,,,,
O,number,,,,,
O,of,,,,,
O,meetings,,,,,
O,of,,,,,
O,the,,,,,
O,company's,,,,,
O,Board,,,,,
O,of,,,,,
O,Directors,,,,,
O,(,,,,,
O,'the,,,,,
O,Board',,,,,
O,),,,,,
O,and,,,,,
O,of,,,,,
O,each,,,,,
O,Board,,,,,
O,committee,,,,,
O,held,,,,,
O,during,,,,,
O,the,,,,,
O,year,,,,,
O,ended,,,,,
O,30,,,,,
O,June,,,,,
O,2016,,,,,
O,",",,,,,
O,and,,,,,
O,the,,,,,
O,number,,,,,
O,of,,,,,
O,meetings,,,,,
O,attended,,,,,
O,by,,,,,
O,each,,,,,
O,director,,,,,
O,were,,,,,
O,:,,,,,
O,Full,,,,,
O,Board,,,,,
O,Remuneration,,,,,
O,Committee,,,,,
O,Audit,,,,,
O,and,,,,,
O,Risk,,,,,
O,Committee,,,,,
O,Attended,,,,,
O,Held,,,,,
O,Attended,,,,,
O,Held,,,,,
O,Attended,,,,,
O,Held,,,,,
O,Mr,,,,,
O,I,,,,,
O,Gandel,,,,,
O,13,,,,,
O,13,,,,,
O,1,,,,,
O,1,,,,,
O,3,,,,,
O,3,,,,,
O,Mr,,,,,
O,T,,,,,
O,Lethlean,,,,,
O,13,,,,,
O,13,,,,,
O,1,,,,,
O,1,,,,,
O,3,,,,,
O,3,,,,,
O,Mr,,,,,
O,S,,,,,
O,Johnston,,,,,
O,13,,,,,
O,13,,,,,
O,-,,,,,
O,-,,,,,
O,-,,,,,
O,-,,,,,
O,Mr,,,,,
O,J,,,,,
O,Dunlop,,,,,
O,12,,,,,
O,12,,,,,
O,1,,,,,
O,1,,,,,
O,3,,,,,
O,3,,,,,
O,Held,,,,,
O,:,,,,,
O,represents,,,,,
O,the,,,,,
O,number,,,,,
O,of,,,,,
O,meetings,,,,,
O,held,,,,,
O,during,,,,,
O,the,,,,,
O,time,,,,,
O,the,,,,,
O,director,,,,,
O,held,,,,,
O,office,,,,,
O,or,,,,,
O,was,,,,,
O,a,,,,,
O,member,,,,,
O,of,,,,,
O,the,,,,,
O,relevant,,,,,
O,committee.,,,,,
O,Remuneration,,,,,
O,report,,,,,
O,(,,,,,
O,audited,,,,,
O,),,,,,
O,Principles,,,,,
O,used,,,,,
O,to,,,,,
O,determine,,,,,
O,the,,,,,
O,nature,,,,,
O,and,,,,,
O,amount,,,,,
O,of,,,,,
O,remuneration,,,,,
O,The,,,,,
O,remuneration,,,,,
O,report,,,,,
O,",",,,,,
O,which,,,,,
O,has,,,,,
O,been,,,,,
O,audited,,,,,
O,",",,,,,
O,outlines,,,,,
O,the,,,,,
O,director,,,,,
O,and,,,,,
O,senior,,,,,
O,management/executives,,,,,
O,(,,,,,
O,Key,,,,,
O,Management,,,,,
O,The,,,,,
O,objective,,,,,
O,of,,,,,
O,the,,,,,
O,consolidated,,,,,
O,entity's,,,,,
O,and,,,,,
O,company's,,,,,
O,executive,,,,,
O,Personnel,,,,,
O,),,,,,
O,remuneration,,,,,
O,arrangements,,,,,
O,for,,,,,
O,the,,,,,
O,consolidated,,,,,
O,entity,,,,,
O,reward,,,,,
O,framework,,,,,
O,is,,,,,
O,to,,,,,
O,ensure,,,,,
O,reward,,,,,
O,for,,,,,
O,performance,,,,,
O,is,,,,,
O,and,,,,,
O,the,,,,,
O,company,,,,,
O,for,,,,,
O,the,,,,,
O,financial,,,,,
O,year,,,,,
O,ended,,,,,
O,30,,,,,
O,June,,,,,
O,2016,,,,,
O,",",,,,,
O,in,,,,,
O,competitive,,,,,
O,and,,,,,
O,appropriate,,,,,
O,for,,,,,
O,the,,,,,
O,results,,,,,
O,delivered.,,,,,
O,The,,,,,
O,accordance,,,,,
O,with,,,,,
O,the,,,,,
O,requirements,,,,,
O,of,,,,,
O,the,,,,,
O,Corporations,,,,,
O,Act,,,,,
O,2001,,,,,
O,framework,,,,,
O,aligns,,,,,
O,executive,,,,,
O,reward,,,,,
O,with,,,,,
O,the,,,,,
O,achievement,,,,,
O,of,,,,,
O,and,,,,,
O,its,,,,,
O,Regulations.,,,,,
O,strategic,,,,,
O,objectives,,,,,
O,and,,,,,
O,the,,,,,
O,creation,,,,,
O,of,,,,,
O,value,,,,,
O,for,,,,,
O,shareholders,,,,,
O,",",,,,,
O,and,,,,,
O,conforms,,,,,
O,with,,,,,
O,the,,,,,
O,market,,,,,
O,best,,,,,
O,practice,,,,,
O,for,,,,,
O,delivery,,,,,
O,of,,,,,
O,reward.,,,,,
O,The,,,,,
O,Key,,,,,
O,management,,,,,
O,personnel,,,,,
O,are,,,,,
O,those,,,,,
O,persons,,,,,
O,having,,,,,
O,authority,,,,,
O,and,,,,,
O,Board,,,,,
O,of,,,,,
O,Directors,,,,,
O,(,,,,,
O,'the,,,,,
O,Board',,,,,
O,),,,,,
O,ensures,,,,,
O,that,,,,,
O,executive,,,,,
O,reward,,,,,
O,responsibility,,,,,
O,for,,,,,
O,planning,,,,,
O,",",,,,,
O,directing,,,,,
O,and,,,,,
O,controlling,,,,,
O,the,,,,,
O,activities,,,,,
O,of,,,,,
O,satisfies,,,,,
O,the,,,,,
O,following,,,,,
O,key,,,,,
O,criteria,,,,,
O,for,,,,,
O,good,,,,,
O,reward,,,,,
O,governance,,,,,
O,the,,,,,
O,entity,,,,,
O,",",,,,,
O,directly,,,,,
O,or,,,,,
O,indirectly,,,,,
O,",",,,,,
O,including,,,,,
O,all,,,,,
O,directors.,,,,,
O,practices,,,,,
O,:,,,,,
O,The,,,,,
O,remuneration,,,,,
O,report,,,,,
O,is,,,,,
O,set,,,,,
O,out,,,,,
O,under,,,,,
O,the,,,,,
O,following,,,,,
O,main,,,,,
O,s,,,,,
O,competitiveness,,,,,
O,and,,,,,
O,reasonableness,,,,,
O,headings,,,,,
O,:,,,,,
O,s,,,,,
O,acceptability,,,,,
O,to,,,,,
O,shareholders,,,,,
O,s,,,,,
O,Principles,,,,,
O,used,,,,,
O,to,,,,,
O,determine,,,,,
O,the,,,,,
O,nature,,,,,
O,and,,,,,
O,amount,,,,,
O,of,,,,,
O,s,,,,,
O,performance,,,,,
O,linkage,,,,,
O,/,,,,,
O,alignment,,,,,
O,of,,,,,
O,executive,,,,,
O,compensation,,,,,
O,remuneration,,,,,
O,s,,,,,
O,transparency,,,,,
O,s,,,,,
O,Details,,,,,
O,of,,,,,
O,remuneration,,,,,
O,The,,,,,
O,Remuneration,,,,,
O,Committee,,,,,
O,is,,,,,
O,responsible,,,,,
O,for,,,,,
O,determining,,,,,
O,and,,,,,
O,s,,,,,
O,Service,,,,,
O,agreements,,,,,
O,reviewing,,,,,
O,remuneration,,,,,
O,arrangements,,,,,
O,for,,,,,
O,its,,,,,
O,directors,,,,,
O,and,,,,,
O,s,,,,,
O,Share-based,,,,,
O,compensation,,,,,
O,executives.,,,,,
O,The,,,,,
O,performance,,,,,
O,of,,,,,
O,the,,,,,
O,consolidated,,,,,
O,entity,,,,,
O,and,,,,,
O,s,,,,,
O,Additional,,,,,
O,information,,,,,
O,company,,,,,
O,depends,,,,,
O,on,,,,,
O,the,,,,,
O,quality,,,,,
O,of,,,,,
O,its,,,,,
O,directors,,,,,
O,and,,,,,
O,executives.,,,,,
O,s,,,,,
O,Additional,,,,,
O,disclosures,,,,,
O,relating,,,,,
O,to,,,,,
O,key,,,,,
O,management,,,,,
O,personnel,,,,,
O,The,,,,,
O,remuneration,,,,,
O,philosophy,,,,,
O,is,,,,,
O,to,,,,,
O,attract,,,,,
O,",",,,,,
O,motivate,,,,,
O,and,,,,,
O,retain,,,,,
O,high,,,,,
O,performance,,,,,
O,and,,,,,
O,high,,,,,
O,quality,,,,,
O,personnel.,,,,,
O,The,,,,,
O,committee,,,,,
O,did,,,,,
O,not,,,,,
O,engage,,,,,
O,the,,,,,
O,services,,,,,
O,of,,,,,
O,a,,,,,
O,remuneration,,,,,
O,consultant,,,,,
O,during,,,,,
O,the,,,,,
O,year.,,,,,
O,ANNUAL,,,,,
O,REPORT,,,,,
O,2016,,,,,
O,11Directors',,,,,
O,report,,,,,
O,The,,,,,
O,Remuneration,,,,,
O,Committee,,,,,
O,has,,,,,
O,structured,,,,,
O,an,,,,,
O,executive,,,,,
O,The,,,,,
O,executive,,,,,
O,remuneration,,,,,
O,and,,,,,
O,reward,,,,,
O,framework,,,,,
O,has,,,,,
O,four,,,,,
O,remuneration,,,,,
O,framework,,,,,
O,that,,,,,
O,is,,,,,
O,market,,,,,
O,competitive,,,,,
O,and,,,,,
O,components,,,,,
O,:,,,,,
O,complementary,,,,,
O,to,,,,,
O,the,,,,,
O,reward,,,,,
O,strategy,,,,,
O,of,,,,,
O,the,,,,,
O,consolidated,,,,,
O,entity,,,,,
O,s,,,,,
O,base,,,,,
O,pay,,,,,
O,and,,,,,
O,non-monetary,,,,,
O,benefits,,,,,
O,and,,,,,
O,company.,,,,,
O,s,,,,,
O,short-term,,,,,
O,performance,,,,,
O,incentives,,,,,
O,s,,,,,
O,share-based,,,,,
O,payments,,,,,
O,The,,,,,
O,reward,,,,,
O,framework,,,,,
O,is,,,,,
O,designed,,,,,
O,to,,,,,
O,align,,,,,
O,executive,,,,,
O,reward,,,,,
O,to,,,,,
O,s,,,,,
O,other,,,,,
O,remuneration,,,,,
O,such,,,,,
O,as,,,,,
O,superannuation,,,,,
O,and,,,,,
O,long,,,,,
O,service,,,,,
O,shareholders',,,,,
O,interests.,,,,,
O,The,,,,,
O,Board,,,,,
O,have,,,,,
O,considered,,,,,
O,that,,,,,
O,it,,,,,
O,should,,,,,
O,leave,,,,,
O,seek,,,,,
O,to,,,,,
O,enhance,,,,,
O,shareholders',,,,,
O,interests,,,,,
O,by,,,,,
O,:,,,,,
O,The,,,,,
O,combination,,,,,
O,of,,,,,
O,these,,,,,
O,comprises,,,,,
O,the,,,,,
O,executive's,,,,,
O,total,,,,,
O,s,,,,,
O,having,,,,,
O,economic,,,,,
O,profit,,,,,
O,as,,,,,
O,a,,,,,
O,core,,,,,
O,component,,,,,
O,of,,,,,
O,plan,,,,,
O,design,,,,,
O,remuneration.,,,,,
O,s,,,,,
O,focusing,,,,,
O,on,,,,,
O,sustained,,,,,
O,growth,,,,,
O,in,,,,,
O,shareholder,,,,,
O,wealth,,,,,
O,",",,,,,
O,consisting,,,,,
O,of,,,,,
O,dividends,,,,,
O,and,,,,,
O,growth,,,,,
O,in,,,,,
O,share,,,,,
O,price,,,,,
O,",",,,,,
O,and,,,,,
O,delivering,,,,,
O,constant,,,,,
O,Fixed,,,,,
O,remuneration,,,,,
O,",",,,,,
O,consisting,,,,,
O,of,,,,,
O,base,,,,,
O,salary,,,,,
O,",",,,,,
O,superannuation,,,,,
O,and,,,,,
O,or,,,,,
O,increasing,,,,,
O,return,,,,,
O,on,,,,,
O,assets,,,,,
O,as,,,,,
O,well,,,,,
O,as,,,,,
O,focusing,,,,,
O,the,,,,,
O,executive,,,,,
O,non-monetary,,,,,
O,benefits,,,,,
O,",",,,,,
O,are,,,,,
O,reviewed,,,,,
O,annually,,,,,
O,by,,,,,
O,the,,,,,
O,Remuneration,,,,,
O,on,,,,,
O,key,,,,,
O,non-financial,,,,,
O,drivers,,,,,
O,of,,,,,
O,value,,,,,
O,Committee,,,,,
O,",",,,,,
O,based,,,,,
O,on,,,,,
O,individual,,,,,
O,and,,,,,
O,business,,,,,
O,unit,,,,,
O,performance,,,,,
O,",",,,,,
O,the,,,,,
O,s,,,,,
O,attracting,,,,,
O,and,,,,,
O,retaining,,,,,
O,high,,,,,
O,calibre,,,,,
O,executives,,,,,
O,overall,,,,,
O,performance,,,,,
O,of,,,,,
O,the,,,,,
O,consolidated,,,,,
O,entity,,,,,
O,and,,,,,
O,comparable,,,,,
O,market,,,,,
O,remuneration.,,,,,
O,Additionally,,,,,
O,",",,,,,
O,the,,,,,
O,reward,,,,,
O,framework,,,,,
O,should,,,,,
O,seek,,,,,
O,to,,,,,
O,enhance,,,,,
O,executives',,,,,
O,interests,,,,,
O,by,,,,,
O,:,,,,,
O,Executives,,,,,
O,can,,,,,
O,receive,,,,,
O,their,,,,,
O,fixed,,,,,
O,remuneration,,,,,
O,in,,,,,
O,the,,,,,
O,form,,,,,
O,of,,,,,
O,cash,,,,,
O,s,,,,,
O,rewarding,,,,,
O,capability,,,,,
O,and,,,,,
O,experience,,,,,
O,or,,,,,
O,other,,,,,
O,fringe,,,,,
O,benefits,,,,,
O,(,,,,,
O,for,,,,,
O,example,,,,,
O,motor,,,,,
O,vehicle,,,,,
O,benefits,,,,,
O,),,,,,
O,where,,,,,
O,it,,,,,
O,s,,,,,
O,reflecting,,,,,
O,competitive,,,,,
O,reward,,,,,
O,for,,,,,
O,contribution,,,,,
O,to,,,,,
O,growth,,,,,
O,in,,,,,
O,does,,,,,
O,not,,,,,
O,create,,,,,
O,any,,,,,
O,additional,,,,,
O,cost,,,,,
O,to,,,,,
O,the,,,,,
O,consolidated,,,,,
O,entity,,,,,
O,and,,,,,
O,shareholder,,,,,
O,wealth,,,,,
O,adds,,,,,
O,additional,,,,,
O,value,,,,,
O,to,,,,,
O,the,,,,,
O,executive.,,,,,
O,s,,,,,
O,providing,,,,,
O,a,,,,,
O,clear,,,,,
O,structure,,,,,
O,for,,,,,
O,earning,,,,,
O,rewards,,,,,
O,The,,,,,
O,short-term,,,,,
O,incentive,,,,,
O,(,,,,,
O,'STI',,,,,
O,),,,,,
O,program,,,,,
O,is,,,,,
O,designed,,,,,
O,to,,,,,
O,align,,,,,
O,the,,,,,
O,In,,,,,
O,accordance,,,,,
O,with,,,,,
O,best,,,,,
O,practice,,,,,
O,corporate,,,,,
O,governance,,,,,
O,",",,,,,
O,the,,,,,
O,targets,,,,,
O,of,,,,,
O,the,,,,,
O,business,,,,,
O,units,,,,,
O,with,,,,,
O,the,,,,,
O,targets,,,,,
O,of,,,,,
O,those,,,,,
O,executives,,,,,
O,in,,,,,
O,structure,,,,,
O,of,,,,,
O,non-executive,,,,,
O,director,,,,,
O,and,,,,,
O,executive,,,,,
O,remuneration,,,,,
O,are,,,,,
O,charge,,,,,
O,of,,,,,
O,meeting,,,,,
O,those,,,,,
O,targets.,,,,,
O,STI,,,,,
O,payments,,,,,
O,are,,,,,
O,granted,,,,,
O,to,,,,,
O,separate.,,,,,
O,executives,,,,,
O,based,,,,,
O,on,,,,,
O,specific,,,,,
O,annual,,,,,
O,targets,,,,,
O,and,,,,,
O,key,,,,,
O,performance,,,,,
O,indicators,,,,,
O,(,,,,,
O,'KPI',,,,,
O,),,,,,
O,being,,,,,
O,achieved.,,,,,
O,KPI,,,,,
O,’,,,,,
O,s,,,,,
O,include,,,,,
O,profit,,,,,
O,contribution,,,,,
O,",",,,,,
O,Non-executive,,,,,
O,director,,,,,
O,remuneration,,,,,
O,customer,,,,,
O,satisfaction,,,,,
O,",",,,,,
O,leadership,,,,,
O,contribution,,,,,
O,and,,,,,
O,product,,,,,
O,Fees,,,,,
O,and,,,,,
O,payments,,,,,
O,to,,,,,
O,non-executive,,,,,
O,directors,,,,,
O,reflect,,,,,
O,the,,,,,
O,demands,,,,,
O,management.,,,,,
O,which,,,,,
O,are,,,,,
O,made,,,,,
O,on,,,,,
O,",",,,,,
O,and,,,,,
O,the,,,,,
O,responsibilities,,,,,
O,of,,,,,
O,",",,,,,
O,the,,,,,
O,directors.,,,,,
O,Non-,,,,,
O,The,,,,,
O,long-term,,,,,
O,incentives,,,,,
O,(,,,,,
O,'LTI',,,,,
O,),,,,,
O,includes,,,,,
O,long,,,,,
O,service,,,,,
O,leave,,,,,
O,and,,,,,
O,executive,,,,,
O,directors',,,,,
O,fees,,,,,
O,and,,,,,
O,payments,,,,,
O,are,,,,,
O,reviewed,,,,,
O,annually,,,,,
O,by,,,,,
O,share-based,,,,,
O,payments.,,,,,
O,These,,,,,
O,include,,,,,
O,an,,,,,
O,increase,,,,,
O,in,,,,,
O,shareholders,,,,,
O,the,,,,,
O,Remuneration,,,,,
O,Committee.,,,,,
O,The,,,,,
O,Remuneration,,,,,
O,Committee,,,,,
O,has,,,,,
O,value,,,,,
O,relative,,,,,
O,to,,,,,
O,the,,,,,
O,entire,,,,,
O,market,,,,,
O,and,,,,,
O,an,,,,,
O,increase,,,,,
O,when,,,,,
O,compared,,,,,
O,also,,,,,
O,agreed,,,,,
O,in,,,,,
O,the,,,,,
O,past,,,,,
O,to,,,,,
O,the,,,,,
O,advice,,,,,
O,of,,,,,
O,independent,,,,,
O,remuneration,,,,,
O,to,,,,,
O,the,,,,,
O,consolidated,,,,,
O,entity's,,,,,
O,direct,,,,,
O,competitors.,,,,,
O,The,,,,,
O,Remuneration,,,,,
O,consultants,,,,,
O,or,,,,,
O,remuneration,,,,,
O,publications,,,,,
O,to,,,,,
O,ensure,,,,,
O,non-executive,,,,,
O,Committee,,,,,
O,intends,,,,,
O,to,,,,,
O,revisit,,,,,
O,the,,,,,
O,long-term,,,,,
O,equity-linked,,,,,
O,directors',,,,,
O,fees,,,,,
O,and,,,,,
O,payments,,,,,
O,are,,,,,
O,appropriate,,,,,
O,and,,,,,
O,in,,,,,
O,line,,,,,
O,with,,,,,
O,the,,,,,
O,performance,,,,,
O,incentives,,,,,
O,specifically,,,,,
O,for,,,,,
O,executives,,,,,
O,during,,,,,
O,the,,,,,
O,year,,,,,
O,market.,,,,,
O,The,,,,,
O,chairman's,,,,,
O,fees,,,,,
O,are,,,,,
O,determined,,,,,
O,independently,,,,,
O,to,,,,,
O,the,,,,,
O,ending,,,,,
O,30,,,,,
O,June,,,,,
O,2017.,,,,,
O,fees,,,,,
O,of,,,,,
O,other,,,,,
O,non-executive,,,,,
O,directors,,,,,
O,based,,,,,
O,on,,,,,
O,comparative,,,,,
O,roles,,,,,
O,in,,,,,
O,the,,,,,
O,external,,,,,
O,market.,,,,,
O,The,,,,,
O,chairman,,,,,
O,is,,,,,
O,not,,,,,
O,present,,,,,
O,at,,,,,
O,any,,,,,
O,discussions,,,,,
O,Consolidated,,,,,
O,entity,,,,,
O,performance,,,,,
O,and,,,,,
O,link,,,,,
O,to,,,,,
O,remuneration,,,,,
O,relating,,,,,
O,to,,,,,
O,determination,,,,,
O,of,,,,,
O,his,,,,,
O,own,,,,,
O,remuneration.,,,,,
O,Non-executive,,,,,
O,The,,,,,
O,company,,,,,
O,’,,,,,
O,s,,,,,
O,remuneration,,,,,
O,policy,,,,,
O,seeks,,,,,
O,to,,,,,
O,reward,,,,,
O,staff,,,,,
O,members,,,,,
O,directors,,,,,
O,did,,,,,
O,not,,,,,
O,receive,,,,,
O,share,,,,,
O,options,,,,,
O,or,,,,,
O,other,,,,,
O,incentives,,,,,
O,during,,,,,
O,for,,,,,
O,their,,,,,
O,contribution,,,,,
O,to,,,,,
O,achieving,,,,,
O,significant,,,,,
O,milestones,,,,,
O,but,,,,,
O,there,,,,,
O,is,,,,,
O,the,,,,,
O,reporting,,,,,
O,period.,,,,,
O,no,,,,,
O,direct,,,,,
O,link,,,,,
O,between,,,,,
O,remuneration,,,,,
O,paid,,,,,
O,and,,,,,
O,growth,,,,,
O,in,,,,,
O,the,,,,,
O,ASX,,,,,
O,listing,,,,,
O,rules,,,,,
O,require,,,,,
O,that,,,,,
O,the,,,,,
O,aggregate,,,,,
O,non-executive,,,,,
O,director,,,,,
O,company,,,,,
O,’,,,,,
O,s,,,,,
O,share,,,,,
O,price,,,,,
O,or,,,,,
O,financial,,,,,
O,performance.,,,,,
O,remuneration,,,,,
O,shall,,,,,
O,be,,,,,
O,determined,,,,,
O,periodically,,,,,
O,by,,,,,
O,a,,,,,
O,general,,,,,
O,meeting.,,,,,
O,Voting,,,,,
O,at,,,,,
O,the,,,,,
O,company's,,,,,
